region_type,N_households,mean_total_peak_kW,median_total_peak_kW,min_total_peak_kW,max_total_peak_kW,std_total_peak_kW,p5_total_peak_kW,p95_total_peak_kW,mean_peak_per_household_kW,median_peak_per_household_kW,min_peak_per_household_kW,max_peak_per_household_kW,std_peak_per_household_kW,p5_peak_per_household_kW,p95_peak_per_household_kW,num_simulations
village,63,231.12091157738337,231.00789872646365,185.94597132759068,278.85523379023556,14.284824663393216,206.53530248052414,255.66151922838358,3.668585898053704,3.6667920432772005,2.951523354406201,4.426273552225961,0.22674324862528916,3.278338134611494,4.058119352831485,2000
village,64,235.73381481320362,235.5647003407757,191.49200786558617,280.1318687023728,13.988178486094359,213.64787630973157,259.8766461593233,3.6833408564563066,3.68069844282462,2.992062622899784,4.377060448474575,0.21856528884522436,3.338248067339556,4.060572596239426,2000
village,65,239.18677949674438,238.97668855732815,186.21660588462564,284.1784715684242,14.026038229025621,216.22236084046486,262.40913909483083,3.6797966076422206,3.67656443934351,2.8648708597634713,4.371976485668064,0.21578520352347108,3.326497859084075,4.0370636783820135,2000
village,66,243.12189707721495,243.02753702799345,191.47616615985334,290.9196947792562,14.042225773254708,220.30202914864796,266.3640002400397,3.6836651072305298,3.6822354095150525,2.9011540327250507,4.407874163322063,0.21276099656446532,3.337909532555272,4.035818185455146,2000
village,67,245.86211814212044,245.85509959108646,199.182905049245,302.5548267644538,14.362788477601088,222.39272801062262,269.22349801256644,3.6695838528674685,3.669479098374425,2.9728791798394774,4.515743683051549,0.2143699772776282,3.3192944479197406,4.018261164366663,2000
village,68,249.76833839515527,249.40151811226093,203.84338051384896,301.87092212502023,14.338512111604937,226.28899982077004,273.65129812425425,3.673063799928754,3.6676693840038372,2.9976967722624845,4.439278266544415,0.21086047222948437,3.3277794091289716,4.024283795944916,2000
village,69,253.7397076354364,253.3505694894037,211.36274009416277,300.823619311542,14.34114200660491,230.97858603364784,277.29057261532984,3.677387067180238,3.671747383904402,3.063228117306707,4.359762598718,0.20784263777688275,3.3475157396180846,4.018703950946809,2000
village,70,257.5667694483365,257.33452750423925,209.64979086504792,312.3899086821056,14.496595240608977,234.4200295032682,281.0359211729794,3.679525277833378,3.6762075357748465,2.9949970123578273,4.462712981172937,0.2070942177229854,3.348857564332403,4.014798873899705,2000
village,71,261.1229872582098,260.78027654802526,214.51980542901546,309.05521022478615,14.69411465478707,237.5395358317454,286.30770996853096,3.6777885529325323,3.672961641521482,3.0214057102678233,4.352890284856143,0.20695936133502915,3.345627265235851,4.032502957303254,2000
village,72,264.4233222401212,264.28486442886856,211.74084519022426,316.33790157888467,14.724186275610016,240.33104726644166,288.4927636086123,3.672546142223905,3.6706231170676196,2.9408450720864483,4.393581966373398,0.2045025871612502,3.337931212033912,4.006843939008504,2000
village,73,268.7848648435803,268.90501068323965,220.4092701807008,314.6468466599433,14.425017521995988,245.62644869695998,292.5493302976068,3.681984449912058,3.6836302833320493,3.019305070968504,4.310230776163607,0.1976029797533697,3.3647458725610955,4.0075250725699565,2000
village,74,271.87844274255434,271.8961715511468,224.86978277534266,330.6720444157012,14.721787156671038,247.95008714122415,296.3657144431969,3.674033010034519,3.6742725885290106,3.0387808483154415,4.468541140752719,0.19894306968474376,3.3506768532597855,4.004942087070228,2000
village,75,275.9023308323921,275.8997970829575,233.6215028114294,335.4901027642743,14.965352620893675,251.7790269281155,300.6603652147752,3.6786977444318953,3.6786639611061,3.1149533708190584,4.473201370190324,0.19953803494524902,3.3570536923748735,4.008804869530336,2000
village,76,279.4568925364945,278.90858983005376,234.4717812034294,327.5396074483333,14.902426909068607,255.35544826881213,304.3918795683498,3.6770643754801906,3.6698498661849177,3.0851550158345975,4.3097316769517535,0.196084564593008,3.3599401088001595,4.005156310109865,2000
