region_type,N_households,mean_total_peak_kW,median_total_peak_kW,min_total_peak_kW,max_total_peak_kW,std_total_peak_kW,p5_total_peak_kW,p95_total_peak_kW,mean_peak_per_household_kW,median_peak_per_household_kW,min_peak_per_household_kW,max_peak_per_household_kW,std_peak_per_household_kW,p5_peak_per_household_kW,p95_peak_per_household_kW,num_simulations
town,64,320.8068045213502,319.6317380858104,261.14502430145,392.45722436471146,20.418730445668334,289.1715117624414,355.33189864939413,5.012606320646097,4.994245907590788,4.080391004710156,6.132144130698617,0.3190426632135677,4.518304871288147,5.552060916396783,2000
town,65,325.9451540140968,325.82552210180717,268.3665363140256,388.0759252056443,20.142700933683436,293.4546231111821,359.69831261401765,5.014540830986103,5.012700340027802,4.128715943292701,5.970398849317604,0.30988770667205284,4.514686509402803,5.53382019406181,2000
town,66,331.25145770040564,330.81261237508676,261.7432482945097,397.37095759923335,20.045263804495278,298.84374190512943,364.09038201210404,5.018961480309176,5.012312308713436,3.9658067923410565,6.020772084836869,0.30371611824992845,4.527935483411053,5.516520939577334,2000
town,67,335.365794210229,335.01286656226864,274.6610509474845,408.8981920587124,20.28761512637784,302.7657843890847,369.0159687061061,5.0054596150780455,5.000192038242815,4.099418670857978,6.102958090428544,0.30280022576683346,4.518892304314696,5.50770102546427,2000
town,68,341.13348917150716,340.34627547103213,278.2790905058364,410.9322344469514,20.757700523568413,307.2908358257012,376.57421276330217,5.016668958404518,5.005092286338708,4.0923395662623,6.043121094808108,0.3052603018171825,4.518982879789724,5.537856070048561,2000
town,69,346.842394257252,346.4246537549574,259.61609222610673,425.77029917553875,21.019172733729913,312.54762518074523,381.85551449924566,5.026701366047131,5.0206471558689465,3.7625520612479235,6.1705840460223005,0.30462569179318716,4.529675727257177,5.534137891293415,2000
town,70,350.44528085984894,350.4455524483096,283.1922416309955,428.09040091143885,20.05011522103616,318.1700691321593,383.27982766756577,5.006361155140699,5.006365034975852,4.045603451871364,6.1155771558776975,0.28643021744337377,4.545286701887991,5.475426109536653,2000
town,71,355.409563911881,354.97849952847196,289.7569298252092,432.9221279636006,21.08717343491648,321.86161040555817,391.7595942678297,5.005768505801141,4.999697176457351,4.081083518664919,6.097494760050712,0.2970024427453025,4.533262118388143,5.51774076433563,2000
town,72,360.84495851994546,360.86558112605394,297.50756617801045,430.90628193331275,21.20700053701726,326.0752023811554,396.11472763387985,5.011735534999242,5.012021960084082,4.132049530250145,5.9848094712960105,0.29454167412523974,4.528822255293825,5.501593439359442,2000
town,73,366.1233475224521,365.93983602071853,293.6573363957459,436.55567578471636,20.894568318673144,332.54059077443367,400.92676353724914,5.015388322225371,5.012874466037239,4.022703238297889,5.9802147367769365,0.28622696326949515,4.555350558553886,5.492147445715742,2000
